"horas_luz","temperatura","humedad","humedad_suelo","etiqueta"
0.15,0.83,0.69,0.67,14
0.44,0.83,0.69,0.67,14
0.62,0.83,0.7,0.67,17
0.72,0.83,0.69,0.67,17
0.16,0.83,0.69,0.67,14
0.55,0.83,0.7,0.67,17
0.12,0.83,0.7,0.67,14
0.63,0.82,0.69,0.67,17
0.61,0.83,0.67,0.67,17
0.55,0.83,0.68,0.67,17
0.2,0.82,0.67,0.67,14
0.59,0.83,0.67,0.67,17
0.69,0.83,0.66,0.67,17
0.7,0.82,0.65,0.67,17
0.67,0.83,0.66,0.66,17
0.73,0.83,0.65,0.67,17
0.44,0.82,0.66,0.67,14
0.57,0.83,0.66,0.67,17
0.09,0.83,0.66,0.67,14
0.05,0.82,0.65,0.67,14
0.03,0.83,0.66,0.67,14
0.58,0.83,0.66,0.67,17
0.6,0.83,0.65,0.67,17
0.12,0.83,0.65,0.67,14
0.63,0.83,0.66,0.67,17
0.25,0.83,0.67,0.67,14
0.5,0.83,0.67,0.67,14
0.1,0.83,0.67,0.67,14
0.56,0.83,0.67,0.67,17
0.37,0.83,0.67,0.67,14
0.55,0.82,0.66,0.67,17
0.18,0.83,0.66,0.67,14
0.07,0.82,0.65,0.67,14
0.09,0.83,0.67,0.67,14
0.49,0.83,0.68,0.67,14
0.55,0.83,0.67,0.67,17
0.02,0.83,0.67,0.67,14
0.62,0.82,0.67,0.67,17
0.58,0.82,0.65,0.67,17
0.63,0.83,0.65,0.67,17
0.38,0.83,0.65,0.66,14
0.66,0.83,0.64,0.67,17
0.34,0.83,0.64,0.67,14
0.64,0.83,0.64,0.67,17
0.08,0.83,0.64,0.67,14
0.43,0.83,0.64,0.66,14
0.53,0.83,0.65,0.67,17
0.55,0.83,0.65,0.67,17
0.41,0.83,0.65,0.67,14
0.59,0.83,0.66,0.67,17
0.62,0.83,0.66,0.67,17
0.52,0.83,0.66,0.66,17
0.67,0.82,0.66,0.67,17
0.65,0.82,0.66,0.67,17
0.04,0.83,0.66,0.67,14
0.02,0.82,0.66,0.67,14
0.42,0.83,0.65,0.67,14
0.53,0.83,0.66,0.67,17
0.1,0.83,0.65,0.67,14
0.7,0.82,0.67,0.67,17
0.53,0.83,0.68,0.67,17
0.59,0.82,0.66,0.67,17
0.7,0.82,0.66,0.67,17
0.7,0.83,0.66,0.67,17
0.63,0.82,0.65,0.67,17
0,0.82,0.64,0.67,14
0.14,0.82,0.64,0.67,14
0.14,0.82,0.66,0.67,14
0.6,0.83,0.67,0.67,17
0.04,0.82,0.65,0.67,14
0.16,0.83,0.66,0.67,14
0.42,0.82,0.67,0.67,14
0.64,0.82,0.67,0.67,17
0.62,0.83,0.68,0.67,17
0.48,0.83,0.69,0.67,14
0.03,0.83,0.68,0.67,14
0.3,0.82,0.66,0.67,14
0.66,0.82,0.66,0.67,17
0.52,0.83,0.65,0.67,17
0.28,0.82,0.65,0.67,14
0.59,0.82,0.65,0.67,17
0.79,0.82,0.65,0.67,17
0.77,0.82,0.65,0.67,17
0.5,0.82,0.65,0.67,17
0.16,0.82,0.64,0.67,14
0.66,0.82,0.63,0.67,17
0.52,0.82,0.63,0.67,17
0.31,0.82,0.63,0.67,14
0.75,0.82,0.63,0.67,17
0.59,0.82,0.63,0.67,17
0.38,0.82,0.64,0.67,14
0.5,0.82,0.64,0.67,14
0.37,0.82,0.63,0.67,14
0.69,0.83,0.63,0.67,17
0.52,0.83,0.63,0.67,17
0.47,0.82,0.62,0.67,14
0.7,0.83,0.63,0.66,17
0.59,0.82,0.64,0.67,17
0.59,0.83,0.64,0.67,17
0.18,0.83,0.65,0.67,14
0.3,0.83,0.64,0.67,14
0.5,0.83,0.66,0.67,14
0.55,0.83,0.66,0.67,17
0.11,0.83,0.66,0.67,14
0.6,0.82,0.65,0.67,17
0.61,0.83,0.64,0.67,17
0.36,0.83,0.65,0.67,14
0.29,0.83,0.65,0.67,14
0.28,0.83,0.65,0.67,14
0.65,0.83,0.66,0.67,17
0.61,0.83,0.65,0.67,17
0.32,0.83,0.64,0.67,14
0.68,0.83,0.65,0.67,17
0.65,0.83,0.67,0.67,17
0.14,0.83,0.67,0.67,14
0.78,0.83,0.68,0.67,17
0.16,0.82,0.67,0.67,14
0.13,0.82,0.67,0.67,14
0.32,0.83,0.67,0.67,14
0.2,0.82,0.66,0.67,14
0.73,0.83,0.66,0.67,17
0.33,0.83,0.67,0.67,14
0.73,0.83,0.67,0.67,17
0.49,0.83,0.67,0.67,14
0.65,0.83,0.68,0.67,17
0.2,0.83,0.66,0.67,14
0.53,0.83,0.66,0.68,17
0.14,0.83,0.66,0.67,14
0.23,0.83,0.67,0.67,14
0.12,0.83,0.67,0.67,14
0.21,0.83,0.66,0.67,14
0.53,0.82,0.64,0.67,17
0.67,0.83,0.64,0.67,17
0.75,0.83,0.64,0.67,17
0.52,0.82,0.64,0.67,17
0.14,0.83,0.65,0.67,14
0.34,0.83,0.66,0.67,14
0.44,0.83,0.65,0.67,14
0.54,0.83,0.64,0.68,17
0.07,0.83,0.64,0.68,14
0.57,0.82,0.63,0.67,17
0.48,0.82,0.64,0.67,14
0.58,0.82,0.64,0.67,17
0.68,0.82,0.63,0.67,17
0.59,0.83,0.63,0.68,17
0.36,0.82,0.63,0.68,14
0.55,0.83,0.64,0.67,17
0.08,0.83,0.63,0.67,14
0.5,0.83,0.63,0.67,17
0.58,0.83,0.65,0.67,17
0.64,0.82,0.65,0.68,17
0.61,0.83,0.66,0.68,17
0.03,0.84,0.65,0.68,14
0.66,0.83,0.66,0.68,17
0.27,0.82,0.66,0.68,14
0.2,0.83,0.65,0.68,14
0.02,0.83,0.66,0.67,14
0.07,0.83,0.66,0.68,14
0.62,0.83,0.66,0.68,17
0.27,0.83,0.67,0.68,14
0.69,0.83,0.67,0.68,17
0.41,0.82,0.66,0.68,14
0.66,0.82,0.65,0.68,17
0.57,0.83,0.64,0.68,17
0.29,0.83,0.64,0.68,14
0.14,0.83,0.64,0.67,14
0.08,0.83,0.65,0.68,14
0.41,0.82,0.65,0.68,14
0.56,0.83,0.65,0.68,17
0.04,0.83,0.66,0.68,14
0.7,0.83,0.66,0.68,17
0.04,0.83,0.65,0.68,14
0.65,0.82,0.66,0.68,17
0.21,0.82,0.66,0.68,14
0.71,0.83,0.67,0.68,17
0.53,0.83,0.67,0.67,17
0.2,0.82,0.66,0.68,14
0.52,0.83,0.66,0.68,17
0.1,0.83,0.66,0.68,14
0.64,0.83,0.66,0.68,17
0.27,0.83,0.66,0.68,14
0.63,0.83,0.66,0.68,17
0.32,0.83,0.66,0.67,14
0.73,0.83,0.66,0.68,17
0.21,0.83,0.66,0.68,14
0.36,0.83,0.65,0.68,14
0,0.83,0.66,0.68,14
0.08,0.83,0.65,0.67,14
0.09,0.83,0.64,0.68,14
0.44,0.83,0.63,0.68,14
0.25,0.83,0.63,0.68,14
0.61,0.83,0.63,0.68,17
0.02,0.83,0.63,0.68,14
0.22,0.83,0.65,0.67,14
0.23,0.83,0.65,0.68,14
0.62,0.83,0.64,0.68,17
0.22,0.83,0.63,0.68,14
0.67,0.83,0.64,0.68,17
0.57,0.82,0.66,0.68,17
0.77,0.83,0.67,0.67,17
0.65,0.83,0.68,0.68,17
0.38,0.83,0.68,0.68,14
0.63,0.83,0.67,0.68,17
0.75,0.83,0.67,0.68,17
0.18,0.83,0.65,0.68,14
0.33,0.83,0.64,0.68,14
0.64,0.83,0.65,0.68,17
0.22,0.83,0.67,0.68,14
0.34,0.83,0.66,0.68,14
0.13,0.83,0.67,0.68,14
0.35,0.83,0.66,0.68,14
0.56,0.83,0.66,0.68,17
0.26,0.83,0.66,0.68,14
0.38,0.83,0.67,0.68,14
0.74,0.83,0.67,0.68,17
0.25,0.83,0.67,0.68,14
0.45,0.83,0.68,0.68,14
0.51,0.83,0.68,0.68,17
0.72,0.83,0.67,0.68,17
0.16,0.83,0.67,0.68,14
0.61,0.83,0.67,0.68,16
0.56,0.83,0.66,0.68,16
0.14,0.83,0.66,0.68,13
0.64,0.83,0.65,0.69,16
0.15,0.83,0.65,0.69,13
0.2,0.83,0.64,0.68,13
0.46,0.83,0.64,0.68,14
0.27,0.83,0.65,0.68,14
0.53,0.83,0.65,0.68,17
0.53,0.83,0.66,0.68,16
0.04,0.83,0.64,0.68,14
0.11,0.83,0.65,0.68,13
0.51,0.83,0.65,0.69,16
0.63,0.83,0.65,0.69,16
0.43,0.83,0.66,0.68,14
0.07,0.83,0.65,0.68,13
0.71,0.83,0.64,0.69,16
0.07,0.83,0.63,0.69,13
0.22,0.83,0.63,0.68,13
0.04,0.82,0.62,0.68,14
0.21,0.83,0.63,0.68,13
0.62,0.83,0.64,0.68,16
0.5,0.83,0.65,0.68,16
0.19,0.83,0.66,0.69,13
0.34,0.83,0.66,0.69,13
0.37,0.83,0.64,0.68,14
0.41,0.83,0.63,0.69,13
0.75,0.83,0.63,0.68,17
0.3,0.82,0.62,0.69,13
0.48,0.82,0.62,0.68,14
0.31,0.83,0.63,0.69,13
0.4,0.83,0.64,0.68,14
0.42,0.83,0.64,0.69,13
0.38,0.83,0.64,0.69,13
0.04,0.83,0.65,0.69,13
0.18,0.83,0.65,0.69,13
0.65,0.83,0.65,0.69,16
0.69,0.83,0.66,0.69,16
0.02,0.83,0.66,0.68,13
0.47,0.83,0.66,0.69,13
0.62,0.83,0.65,0.69,16
0.45,0.83,0.64,0.69,13
0.51,0.83,0.63,0.69,16
0.63,0.83,0.62,0.68,17
0.46,0.82,0.62,0.69,13
0.7,0.83,0.64,0.69,16
0.61,0.83,0.63,0.69,16
0.69,0.83,0.63,0.69,16
0.13,0.83,0.63,0.69,13
0.24,0.83,0.63,0.69,13
0.06,0.83,0.63,0.69,13
0.78,0.83,0.63,0.69,16
0.2,0.83,0.63,0.69,13
0.24,0.83,0.64,0.69,13
0.1,0.83,0.63,0.69,13
0,0.83,0.64,0.69,13
0.14,0.83,0.66,0.69,13
0.6,0.83,0.66,0.69,16
0.63,0.83,0.67,0.69,16
0.57,0.83,0.67,0.69,16
0.01,0.83,0.67,0.69,13
0.03,0.84,0.68,0.69,13
0.03,0.83,0.67,0.69,13
0.54,0.84,0.67,0.69,16
0.32,0.83,0.67,0.69,13
0.73,0.83,0.67,0.69,16
0.75,0.83,0.67,0.69,16
0.39,0.83,0.66,0.69,13
0.54,0.83,0.66,0.69,16
0.27,0.83,0.66,0.69,13
0.78,0.84,0.66,0.69,16
0.44,0.83,0.66,0.69,13
0.48,0.83,0.66,0.69,13
0.17,0.84,0.67,0.69,13
0.66,0.84,0.67,0.69,16
0.59,0.83,0.67,0.69,16
0.52,0.84,0.67,0.69,16
0.66,0.84,0.66,0.69,16
0.66,0.83,0.66,0.69,16
0.22,0.83,0.65,0.69,13
0.24,0.84,0.66,0.69,13
0.56,0.83,0.65,0.7,16
0.77,0.83,0.65,0.69,16
0.17,0.83,0.65,0.69,13
0.02,0.83,0.64,0.69,13
0.53,0.83,0.63,0.7,16
0.61,0.83,0.62,0.7,16
0.52,0.83,0.62,0.69,16
0.7,0.83,0.63,0.7,16
0.03,0.83,0.64,0.7,13
0.53,0.83,0.64,0.7,16
0.36,0.83,0.65,0.69,13
0.34,0.83,0.65,0.69,13
0.55,0.83,0.65,0.69,16
0.2,0.83,0.64,0.7,13
0.39,0.83,0.65,0.7,13
0.01,0.83,0.65,0.7,13
0.76,0.83,0.65,0.7,16
0.7,0.83,0.65,0.69,16
0.41,0.83,0.65,0.69,13
0.48,0.83,0.65,0.69,13
0,0.83,0.66,0.69,13
0.5,0.83,0.66,0.69,13
0.52,0.83,0.65,0.7,16
0.2,0.83,0.65,0.7,13
0.32,0.83,0.66,0.7,13
0.76,0.83,0.66,0.7,16
0.66,0.84,0.66,0.7,16
0.72,0.83,0.66,0.7,16
0.34,0.84,0.67,0.7,13
0.59,0.83,0.67,0.7,16
0.19,0.84,0.67,0.7,13
0.39,0.83,0.68,0.7,13
0.62,0.83,0.68,0.7,16
0.44,0.84,0.68,0.7,13
0.55,0.84,0.68,0.7,16
0.41,0.83,0.66,0.7,13
0.63,0.84,0.67,0.7,16
0.65,0.83,0.68,0.7,16
0.62,0.83,0.67,0.7,16
0.05,0.84,0.67,0.7,13
0.55,0.83,0.69,0.7,16
0.57,0.84,0.69,0.7,16
0.71,0.84,0.69,0.7,16
0.66,0.84,0.69,0.7,16
0.77,0.84,0.69,0.7,16
0.23,0.84,0.69,0.7,13
0.04,0.84,0.69,0.7,13
0.77,0.84,0.68,0.7,16
0.68,0.84,0.68,0.69,16
0.4,0.84,0.68,0.7,13
0.55,0.83,0.67,0.7,16
0.58,0.84,0.68,0.7,16
0.56,0.84,0.68,0.7,16
0.71,0.84,0.68,0.7,16
0.58,0.83,0.68,0.7,16
0.6,0.83,0.68,0.7,16
0.63,0.84,0.68,0.7,16
0.52,0.83,0.69,0.7,16
0.53,0.83,0.69,0.7,16
0.44,0.83,0.68,0.69,13
0.36,0.83,0.69,0.7,13
0.21,0.84,0.67,0.7,13
0.66,0.83,0.66,0.7,16
0.75,0.83,0.65,0.7,16
0.76,0.83,0.64,0.69,16
0.6,0.83,0.64,0.7,16
0.76,0.83,0.64,0.7,16
0.3,0.83,0.65,0.7,13
0.64,0.83,0.64,0.7,16
0.58,0.83,0.64,0.7,16
0.08,0.83,0.64,0.7,13
0.7,0.83,0.64,0.7,16
0.53,0.83,0.65,0.7,16
0.61,0.83,0.66,0.7,16
0.32,0.83,0.65,0.7,13
0.19,0.83,0.65,0.7,13
0.77,0.83,0.65,0.7,16
0.43,0.84,0.66,0.7,13
0.62,0.83,0.66,0.7,16
0.5,0.83,0.67,0.7,13
0.37,0.84,0.66,0.7,13
0.52,0.84,0.67,0.7,16
0.54,0.83,0.68,0.7,16
0.58,0.84,0.67,0.7,16
0.29,0.84,0.67,0.71,13
0.5,0.84,0.67,0.71,13
0.73,0.84,0.67,0.71,16
0.56,0.84,0.67,0.71,16
0.44,0.83,0.67,0.71,13
0.5,0.83,0.66,0.71,16
0.07,0.83,0.65,0.71,13
0.25,0.83,0.65,0.71,13
0.54,0.83,0.64,0.71,16
0.43,0.83,0.63,0.71,13
0.05,0.83,0.64,0.71,13
0.3,0.83,0.65,0.71,13
0.57,0.84,0.66,0.71,16
0.66,0.84,0.67,0.71,16
0.7,0.83,0.67,0.71,16
0.49,0.84,0.67,0.71,13
0.05,0.84,0.67,0.71,13
0.77,0.84,0.67,0.71,16
0.07,0.84,0.67,0.71,13
0.04,0.84,0.68,0.71,13
0.54,0.84,0.68,0.71,16
0.6,0.84,0.67,0.71,16
0.56,0.84,0.68,0.71,16
0.02,0.84,0.66,0.71,13
0.3,0.84,0.66,0.7,13
0.66,0.83,0.65,0.71,16
0.62,0.84,0.66,0.71,16
0.46,0.83,0.64,0.71,13
0.27,0.83,0.64,0.71,13
0.1,0.83,0.65,0.7,13
0.47,0.83,0.64,0.71,13
0.41,0.83,0.64,0.71,13
0.04,0.83,0.65,0.71,13
0.51,0.83,0.65,0.7,16
0.33,0.83,0.64,0.71,13
0.05,0.83,0.64,0.7,13
0.62,0.83,0.64,0.71,16
0.16,0.83,0.64,0.71,13
0.6,0.84,0.65,0.71,16
0.52,0.84,0.66,0.7,16
0.47,0.84,0.66,0.71,13
0.35,0.84,0.66,0.71,13
0.65,0.84,0.67,0.71,16
0.14,0.84,0.67,0.71,13
0.17,0.84,0.66,0.71,13
0.77,0.84,0.66,0.7,16
0.52,0.84,0.67,0.71,16
0.57,0.84,0.65,0.71,16
0.26,0.84,0.65,0.71,13
0.12,0.84,0.65,0.71,13
0.6,0.84,0.64,0.71,16
0.23,0.84,0.64,0.71,13
0.51,0.84,0.64,0.71,16
0.36,0.84,0.65,0.71,13
0.53,0.84,0.66,0.71,16
0.49,0.84,0.66,0.71,13
0.43,0.84,0.66,0.71,13
0.75,0.84,0.66,0.71,16
0.74,0.83,0.65,0.71,16
0.3,0.84,0.64,0.71,13
0.63,0.83,0.63,0.71,16
0.15,0.83,0.63,0.71,13
0.42,0.83,0.63,0.71,13
0.52,0.83,0.63,0.71,16
0.14,0.83,0.63,0.71,13
0.39,0.83,0.63,0.71,13
0.67,0.83,0.62,0.71,16
0.46,0.83,0.62,0.7,13
0.61,0.83,0.63,0.71,16
0.35,0.83,0.63,0.71,13
0.54,0.83,0.65,0.71,16
0.54,0.84,0.66,0.71,16
0.7,0.83,0.65,0.71,16
0.62,0.83,0.65,0.71,16
0.43,0.83,0.65,0.7,13
0.12,0.83,0.65,0.71,13
0.53,0.83,0.66,0.71,16
0.61,0.83,0.67,0.71,16
0.52,0.83,0.67,0.71,16
0.74,0.84,0.66,0.71,16
0.36,0.84,0.66,0.7,13
0.07,0.84,0.66,0.71,13
0.79,0.84,0.67,0.71,16
0.08,0.84,0.67,0.71,13
0.38,0.84,0.67,0.71,13
0.65,0.84,0.66,0.71,16
0.67,0.84,0.66,0.7,16
0.34,0.84,0.66,0.71,13
0.06,0.83,0.66,0.71,13
0.6,0.83,0.66,0.71,16
0.6,0.83,0.66,0.7,16
0.79,0.84,0.66,0.71,16
0.36,0.84,0.66,0.71,13
0.51,0.83,0.66,0.71,16
0.3,0.83,0.67,0.71,13
0.54,0.83,0.67,0.7,16
0.64,0.84,0.66,0.7,16
0.52,0.83,0.66,0.71,16
0.55,0.83,0.67,0.71,16
0.57,0.83,0.67,0.71,16
0.66,0.84,0.68,0.71,16
0.23,0.83,0.67,0.71,13
0.6,0.83,0.68,0.71,16
0.63,0.83,0.68,0.71,16
0.53,0.84,0.68,0.71,16
0.43,0.83,0.68,0.71,13
0.64,0.83,0.67,0.71,16
0.31,0.83,0.66,0.71,13
0.02,0.83,0.65,0.71,13
0.4,0.83,0.64,0.71,13
0.1,0.83,0.64,0.71,13
0.57,0.83,0.64,0.71,16
0.65,0.83,0.63,0.71,16
0.18,0.83,0.65,0.71,13
0.15,0.83,0.65,0.71,13
0.49,0.83,0.66,0.71,13
0.67,0.83,0.67,0.71,16
0.47,0.83,0.67,0.71,13
0.04,0.83,0.67,0.71,13
0.33,0.83,0.67,0.71,13
0.12,0.83,0.66,0.71,13
0.03,0.83,0.66,0.71,13
0.57,0.83,0.66,0.71,16
0.3,0.83,0.66,0.71,13
0.66,0.83,0.66,0.71,16
0.65,0.83,0.66,0.71,16
0.02,0.83,0.66,0.71,13
0.45,0.83,0.66,0.71,13
0.56,0.83,0.66,0.71,16
0.13,0.84,0.66,0.71,13
0.48,0.84,0.66,0.7,13
0.53,0.83,0.67,0.71,16
0.37,0.84,0.66,0.71,13
0.36,0.84,0.67,0.71,13
0.37,0.84,0.67,0.71,13
0.7,0.84,0.67,0.71,16
0.42,0.84,0.67,0.71,13
0.53,0.84,0.67,0.71,16
0.34,0.84,0.67,0.71,13
0.48,0.84,0.67,0.71,13
0.58,0.83,0.66,0.71,16
0.24,0.83,0.66,0.71,13
0.07,0.85,0.67,0.71,13
0.46,0.84,0.67,0.7,13
0.28,0.83,0.66,0.71,13
0.29,0.83,0.67,0.71,13
0.03,0.84,0.67,0.71,13
0.06,0.83,0.67,0.71,13
0.79,0.84,0.68,0.7,16
0.38,0.83,0.68,0.71,13
0.76,0.84,0.68,0.71,16
0.55,0.83,0.65,0.71,16
0.17,0.84,0.65,0.71,13
0.45,0.83,0.64,0.71,13
0,0.83,0.63,0.7,13
0.11,0.83,0.63,0.71,13
0.6,0.83,0.63,0.71,16
0.67,0.83,0.63,0.71,16
0.37,0.84,0.63,0.71,13
0.3,0.84,0.63,0.71,13
0.45,0.84,0.63,0.71,13
0.55,0.83,0.63,0.71,16
0.24,0.84,0.63,0.71,13
0.06,0.84,0.65,0.71,13
0.14,0.84,0.65,0.71,13
0.5,0.83,0.65,0.71,16
0.19,0.84,0.65,0.71,13
0.25,0.84,0.67,0.71,13
0,0.84,0.66,0.71,13
0.71,0.84,0.66,0.71,16
0.21,0.84,0.67,0.71,13
0.78,0.83,0.68,0.71,16
0.3,0.84,0.67,0.71,13
0.66,0.84,0.66,0.71,16
0.63,0.84,0.66,0.71,16
0.25,0.84,0.66,0.71,13
0.02,0.84,0.65,0.71,13
0.69,0.84,0.65,0.71,16
0.78,0.85,0.66,0.71,16
0.41,0.84,0.66,0.71,13
0.12,0.84,0.66,0.71,13
0.1,0.84,0.68,0.71,13
0.19,0.84,0.66,0.71,13
0.14,0.84,0.65,0.7,13
0.69,0.84,0.64,0.7,16
0.28,0.84,0.65,0.7,13
0.56,0.84,0.65,0.71,16
0.61,0.84,0.66,0.71,16
0.72,0.84,0.67,0.7,16
0.4,0.84,0.68,0.71,13
0.67,0.84,0.68,0.71,16
0.52,0.84,0.68,0.71,16
0.6,0.84,0.66,0.71,16
0.7,0.84,0.66,0.71,16
0.58,0.84,0.66,0.71,16
0.18,0.84,0.66,0.71,13
0.55,0.84,0.67,0.7,16
0.55,0.84,0.67,0.71,16
0.26,0.84,0.66,0.71,13
0.16,0.84,0.66,0.7,13
0.41,0.84,0.65,0.71,13
0.22,0.84,0.64,0.71,13
0.2,0.84,0.64,0.71,13
0.53,0.84,0.66,0.7,16
0.4,0.84,0.67,0.71,13
0.58,0.84,0.65,0.71,16
0.63,0.84,0.65,0.71,16
0.31,0.84,0.64,0.71,13
0.04,0.84,0.65,0.7,13
0.78,0.84,0.65,0.71,16
0.07,0.84,0.64,0.71,13
0.17,0.84,0.64,0.71,13
0.77,0.84,0.66,0.71,16
0.55,0.84,0.65,0.7,16
0.65,0.84,0.64,0.71,16
0.61,0.84,0.64,0.71,16
0.16,0.83,0.63,0.71,13
0.53,0.84,0.63,0.71,16
0.41,0.84,0.64,0.71,13
0.51,0.84,0.65,0.71,16
0.61,0.84,0.65,0.71,16
0.5,0.84,0.66,0.71,16
0.44,0.84,0.69,0.71,13
0.18,0.84,0.69,0.71,13
0.57,0.84,0.69,0.71,16
0.54,0.84,0.69,0.71,16
0.41,0.84,0.68,0.71,13
0.29,0.84,0.69,0.71,13
0.49,0.84,0.68,0.71,13
0.14,0.84,0.68,0.71,13
0.58,0.84,0.69,0.71,16
0.09,0.84,0.68,0.71,13
0.19,0.84,0.68,0.71,13
0.24,0.84,0.67,0.71,13
0.01,0.84,0.67,0.71,13
0.54,0.84,0.67,0.71,16
0.22,0.84,0.67,0.71,13
0.03,0.84,0.66,0.71,13
0.67,0.84,0.66,0.71,16
0.63,0.84,0.67,0.71,16
0.08,0.84,0.66,0.71,13
0.51,0.84,0.66,0.71,16
0.66,0.84,0.65,0.7,16
0.1,0.83,0.65,0.71,13
0.33,0.84,0.64,0.71,13
0.68,0.83,0.65,0.7,16
0.59,0.83,0.65,0.71,16
0.03,0.83,0.65,0.71,13
0.71,0.84,0.67,0.71,16
0.15,0.84,0.65,0.71,13
0.4,0.84,0.65,0.71,13
0.59,0.84,0.66,0.71,16
0.14,0.84,0.67,0.7,13
0.61,0.84,0.67,0.71,16
0.1,0.84,0.69,0.71,13
0.78,0.84,0.68,0.71,16
0.35,0.84,0.67,0.71,13
0.17,0.84,0.66,0.7,13
0.14,0.83,0.65,0.71,13
0.24,0.83,0.65,0.71,13
0.64,0.84,0.67,0.71,16
0.27,0.84,0.67,0.71,13
0.38,0.84,0.66,0.71,13
0.04,0.83,0.64,0.7,13
0.5,0.83,0.64,0.71,16
0.72,0.83,0.65,0.71,16
0.59,0.84,0.67,0.71,16
0.16,0.84,0.67,0.71,13
0.22,0.83,0.65,0.7,13
0.64,0.84,0.66,0.71,16
0.69,0.84,0.66,0.71,16
0.27,0.84,0.68,0.71,13
0.62,0.84,0.68,0.71,16
0.26,0.84,0.67,0.71,13
0.46,0.84,0.67,0.71,13
0.43,0.84,0.67,0.71,13
0.09,0.84,0.66,0.71,13
0.2,0.84,0.66,0.71,13
0.04,0.84,0.66,0.71,13
0.64,0.84,0.68,0.71,16
0.28,0.84,0.67,0.71,13
0.31,0.83,0.67,0.71,13
0.59,0.83,0.67,0.71,16
0.01,0.83,0.65,0.71,13
0.28,0.83,0.65,0.71,13
0.31,0.83,0.65,0.71,13
0.46,0.83,0.65,0.71,13
0.78,0.83,0.65,0.71,16
0.77,0.83,0.65,0.71,16
0.73,0.83,0.66,0.71,16
0.61,0.83,0.66,0.71,16
0.56,0.83,0.65,0.71,16
0.4,0.83,0.65,0.71,13
0.17,0.83,0.65,0.71,13
0.39,0.83,0.65,0.71,13
0.29,0.83,0.64,0.71,13
0.23,0.83,0.64,0.71,13
0.66,0.83,0.64,0.71,16
0.61,0.83,0.64,0.7,16
0.69,0.83,0.64,0.71,16
0.38,0.83,0.63,0.71,13
0.07,0.83,0.63,0.71,13
0.66,0.83,0.63,0.71,16
0.64,0.83,0.65,0.7,16
0.59,0.83,0.66,0.71,16
0.66,0.83,0.67,0.71,16
0.38,0.83,0.67,0.71,13
0.79,0.84,0.68,0.71,16
0.19,0.83,0.68,0.7,13
0.1,0.83,0.67,0.71,13
0.59,0.84,0.68,0.71,16
0.63,0.84,0.68,0.71,16
0.09,0.83,0.67,0.71,13
0.28,0.83,0.67,0.7,13
0.78,0.84,0.67,0.71,16
0.18,0.84,0.67,0.71,13
0.06,0.84,0.67,0.71,13
0.2,0.84,0.69,0.71,13
0.15,0.83,0.66,0.7,13
0.77,0.83,0.66,0.68,16
0.01,0.83,0.66,0.7,13
0.75,0.83,0.65,0.69,16
0.56,0.83,0.64,0.7,16
0.6,0.83,0.64,0.71,16
0.28,0.83,0.65,0.7,13
0.58,0.82,0.64,0.7,16
0.04,0.82,0.64,0.7,13
0.04,0.82,0.63,0.7,13
0.35,0.81,0.64,0.7,13
0.52,0.81,0.64,0.7,16
0.36,0.8,0.65,0.7,13
0.38,0.8,0.65,0.71,13
0.65,0.8,0.65,0.71,16
0.14,0.8,0.64,0.71,13
0,0.8,0.65,0.71,13
0.52,0.79,0.65,0.71,16
0.4,0.79,0.65,0.71,13
0.67,0.79,0.66,0.71,16
0.4,0.78,0.66,0.71,13
0.32,0.78,0.66,0.71,13
0.49,0.78,0.66,0.7,13
0.49,0.78,0.67,0.7,13
0.52,0.78,0.67,0.7,16
0.26,0.77,0.67,0.71,13
0.35,0.77,0.67,0.71,13
0.61,0.77,0.68,0.71,16
0.34,0.77,0.68,0.71,13
0.39,0.77,0.68,0.7,13
0.55,0.76,0.68,0.71,16
0.69,0.76,0.68,0.71,16
0.13,0.76,0.69,0.7,13
0.66,0.76,0.69,0.71,16
0.3,0.76,0.7,0.71,13
0.02,0.76,0.69,0.7,13
0.7,0.76,0.7,0.71,16
0.24,0.76,0.7,0.71,13
0.51,0.76,0.7,0.71,16
0.08,0.75,0.7,0.71,13
0.52,0.76,0.7,0.71,16
0.6,0.75,0.7,0.7,16
0.75,0.75,0.7,0.71,16
0.52,0.75,0.7,0.71,16
0.14,0.75,0.7,0.71,13
0.75,0.75,0.71,0.71,16
0.15,0.75,0.71,0.7,13
0.73,0.75,0.72,0.7,16
0.36,0.75,0.72,0.71,13
0.78,0.75,0.71,0.71,16
0.14,0.75,0.72,0.71,13
0.58,0.75,0.72,0.71,16
0.56,0.75,0.72,0.71,16
0.68,0.75,0.72,0.71,16
0.74,0.75,0.72,0.71,16
0.35,0.75,0.72,0.71,13
0.52,0.75,0.72,0.71,16
0.28,0.75,0.72,0.71,13
0.63,0.75,0.72,0.71,16
0.62,0.75,0.73,0.71,16
0.01,0.75,0.73,0.71,13
0.28,0.75,0.73,0.71,13
0.57,0.75,0.73,0.71,16
0.52,0.75,0.73,0.71,16
0.59,0.75,0.73,0.7,16
0.61,0.75,0.73,0.66,17
0.12,0.75,0.72,0.52,14
0.62,0.75,0.72,0.52,17
0.55,0.75,0.73,0.53,17
0.76,0.75,0.73,0.53,17
0.2,0.75,0.72,0.53,14
0.62,0.75,0.72,0.53,17
0.7,0.75,0.72,0.53,17
